data,concelho,var,n
2020/4 Trimestre,Lisboa,Fogos em Oferta,11258
2020/4 Trimestre,Lisboa,Valor de Oferta / m2,5834
2020/4 Trimestre,Loures,Fogos em Oferta,987
2020/4 Trimestre,Loures,Valor de Oferta / m2,2370
2020/4 Trimestre,Mafra,Fogos em Oferta,547
2020/4 Trimestre,Mafra,Valor de Oferta / m2,2132
2020/4 Trimestre,Oeiras,Fogos em Oferta,2056
2020/4 Trimestre,Oeiras,Valor de Oferta / m2,3543
2020/4 Trimestre,Sintra,Fogos em Oferta,2918
2020/4 Trimestre,Sintra,Valor de Oferta / m2,2116
2020/4 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1695
2020/4 Trimestre,Vila Franca de Xira,Fogos em Oferta,782
2020/4 Trimestre,Amadora,Fogos em Oferta,1177
2020/4 Trimestre,Amadora,Valor de Oferta / m2,2176
2020/4 Trimestre,Odivelas,Valor de Oferta / m2,2318
2020/4 Trimestre,Odivelas,Fogos em Oferta,753
2020/4 Trimestre,Gondomar,Fogos em Oferta,641
2020/4 Trimestre,Gondomar,Valor de Oferta / m2,1396
2020/4 Trimestre,Maia,Fogos em Oferta,747
2020/4 Trimestre,Maia,Valor de Oferta / m2,1184
2020/4 Trimestre,Matosinhos,Fogos em Oferta,1487
2020/4 Trimestre,Matosinhos,Valor de Oferta / m2,2654
2020/4 Trimestre,Porto,Fogos em Oferta,5393
2020/4 Trimestre,Porto,Valor de Oferta / m2,3562
2020/4 Trimestre,Póvoa de Varzim,Fogos em Oferta,258
2020/4 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,1922
2020/4 Trimestre,Valongo,Fogos em Oferta,435
2020/4 Trimestre,Valongo,Valor de Oferta / m2,1425
2020/4 Trimestre,Vila do Conde,Fogos em Oferta,163
2020/4 Trimestre,Vila do Conde,Valor de Oferta / m2,1753
2020/4 Trimestre,Vila Nova de Gaia,Fogos em Oferta,1788
2020/4 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,1955
2020/4 Trimestre,Alcochete,Valor de Oferta / m2,3519
2020/4 Trimestre,Alcochete,Fogos em Oferta,345
2020/4 Trimestre,Almada,Fogos em Oferta,1221
2020/4 Trimestre,Almada,Valor de Oferta / m2,2170
2020/4 Trimestre,Barreiro,Valor de Oferta / m2,1489
2020/4 Trimestre,Barreiro,Fogos em Oferta,392
2020/4 Trimestre,Moita,Fogos em Oferta,246
2020/4 Trimestre,Moita,Valor de Oferta / m2,1279
2020/4 Trimestre,Montijo,Fogos em Oferta,491
2020/4 Trimestre,Montijo,Valor de Oferta / m2,2017
2020/4 Trimestre,Palmela,Valor de Oferta / m2,1678
2020/4 Trimestre,Palmela,Fogos em Oferta,427
2020/4 Trimestre,Seixal,Fogos em Oferta,1114
2020/4 Trimestre,Seixal,Valor de Oferta / m2,1710
2020/4 Trimestre,Sesimbra,Fogos em Oferta,416
2020/4 Trimestre,Sesimbra,Valor de Oferta / m2,2562
2020/4 Trimestre,Setúbal,Fogos em Oferta,822
2020/4 Trimestre,Setúbal,Valor de Oferta / m2,1643
2021/1 Trimestre,Espinho,Fogos em Oferta,41
2021/1 Trimestre,Espinho,Valor de Oferta / m2,2040
2021/1 Trimestre,Cascais,Fogos em Oferta,3157
2021/1 Trimestre,Cascais,Valor de Oferta / m2,5048
2021/1 Trimestre,Lisboa,Fogos em Oferta,12241
2021/1 Trimestre,Lisboa,Valor de Oferta / m2,5999
2021/1 Trimestre,Loures,Fogos em Oferta,1041
2021/1 Trimestre,Loures,Valor de Oferta / m2,2427
2021/1 Trimestre,Mafra,Fogos em Oferta,516
2021/1 Trimestre,Mafra,Valor de Oferta / m2,2221
2021/1 Trimestre,Oeiras,Fogos em Oferta,2022
2021/1 Trimestre,Oeiras,Valor de Oferta / m2,3644
2021/1 Trimestre,Sintra,Fogos em Oferta,2841
2021/1 Trimestre,Sintra,Valor de Oferta / m2,2189
2021/1 Trimestre,Vila Franca de Xira,Fogos em Oferta,748
2021/1 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1735
2021/1 Trimestre,Amadora,Fogos em Oferta,1229
2021/1 Trimestre,Amadora,Valor de Oferta / m2,2220
2021/1 Trimestre,Odivelas,Fogos em Oferta,790
2021/1 Trimestre,Odivelas,Valor de Oferta / m2,2426
2021/1 Trimestre,Gondomar,Fogos em Oferta,630
2021/1 Trimestre,Gondomar,Valor de Oferta / m2,1451
2021/1 Trimestre,Maia,Fogos em Oferta,501
2021/1 Trimestre,Maia,Valor de Oferta / m2,1593
2021/1 Trimestre,Matosinhos,Fogos em Oferta,1403
2021/1 Trimestre,Matosinhos,Valor de Oferta / m2,2626
2021/1 Trimestre,Porto,Fogos em Oferta,5382
2021/1 Trimestre,Porto,Valor de Oferta / m2,3590
2021/1 Trimestre,Póvoa de Varzim,Fogos em Oferta,283
2021/1 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,1839
2021/1 Trimestre,Valongo,Fogos em Oferta,399
2021/1 Trimestre,Valongo,Valor de Oferta / m2,1462
2021/1 Trimestre,Vila do Conde,Fogos em Oferta,162
2021/1 Trimestre,Vila do Conde,Valor de Oferta / m2,1788
2021/1 Trimestre,Vila Nova de Gaia,Fogos em Oferta,1794
2021/1 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,2078
2021/1 Trimestre,Alcochete,Valor de Oferta / m2,3580
2021/1 Trimestre,Alcochete,Fogos em Oferta,364
2021/1 Trimestre,Almada,Valor de Oferta / m2,2212
2021/1 Trimestre,Almada,Fogos em Oferta,1191
2021/1 Trimestre,Barreiro,Valor de Oferta / m2,1465
2021/1 Trimestre,Barreiro,Fogos em Oferta,373
2021/1 Trimestre,Moita,Valor de Oferta / m2,1285
2021/1 Trimestre,Moita,Fogos em Oferta,225
2021/1 Trimestre,Montijo,Valor de Oferta / m2,2071
2021/1 Trimestre,Montijo,Fogos em Oferta,519
2021/1 Trimestre,Palmela,Valor de Oferta / m2,1715
2021/1 Trimestre,Palmela,Fogos em Oferta,390
2021/1 Trimestre,Seixal,Valor de Oferta / m2,1870
2021/1 Trimestre,Seixal,Fogos em Oferta,1118
2021/1 Trimestre,Sesimbra,Valor de Oferta / m2,2789
2021/1 Trimestre,Sesimbra,Fogos em Oferta,435
2021/1 Trimestre,Setúbal,Valor de Oferta / m2,1726
2021/1 Trimestre,Setúbal,Fogos em Oferta,752
2021/2 Trimestre,Espinho,Fogos em Oferta,53
2021/2 Trimestre,Espinho,Valor de Oferta / m2,2451
2021/2 Trimestre,Cascais,Valor de Oferta / m2,5145
2021/2 Trimestre,Cascais,Fogos em Oferta,3098
2021/2 Trimestre,Lisboa,Fogos em Oferta,11870
2021/2 Trimestre,Lisboa,Valor de Oferta / m2,6049
2021/2 Trimestre,Loures,Fogos em Oferta,1090
2021/2 Trimestre,Loures,Valor de Oferta / m2,2510
2021/2 Trimestre,Mafra,Fogos em Oferta,509
2021/2 Trimestre,Mafra,Valor de Oferta / m2,2372
2021/2 Trimestre,Oeiras,Fogos em Oferta,2065
2021/2 Trimestre,Oeiras,Valor de Oferta / m2,3862
2021/2 Trimestre,Sintra,Fogos em Oferta,2827
2021/2 Trimestre,Sintra,Valor de Oferta / m2,2221
2021/2 Trimestre,Vila Franca de Xira,Fogos em Oferta,744
2021/2 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1791
2021/2 Trimestre,Amadora,Fogos em Oferta,1311
2021/2 Trimestre,Amadora,Valor de Oferta / m2,2264
2021/2 Trimestre,Odivelas,Fogos em Oferta,824
2021/2 Trimestre,Odivelas,Valor de Oferta / m2,2467
2021/2 Trimestre,Gondomar,Valor de Oferta / m2,1474
2021/2 Trimestre,Gondomar,Fogos em Oferta,643
2021/2 Trimestre,Maia,Valor de Oferta / m2,1620
2021/2 Trimestre,Maia,Fogos em Oferta,498
2021/2 Trimestre,Matosinhos,Valor de Oferta / m2,2755
2021/2 Trimestre,Matosinhos,Fogos em Oferta,1449
2021/2 Trimestre,Porto,Valor de Oferta / m2,3597
2021/2 Trimestre,Porto,Fogos em Oferta,6104
2021/2 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,1895
2021/2 Trimestre,Póvoa de Varzim,Fogos em Oferta,232
2021/2 Trimestre,Valongo,Valor de Oferta / m2,1494
2021/2 Trimestre,Valongo,Fogos em Oferta,377
2021/2 Trimestre,Vila do Conde,Valor de Oferta / m2,1833
2021/2 Trimestre,Vila do Conde,Fogos em Oferta,170
2021/2 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,2288
2021/2 Trimestre,Vila Nova de Gaia,Fogos em Oferta,1974
2021/2 Trimestre,Alcochete,Valor de Oferta / m2,3367
2021/2 Trimestre,Alcochete,Fogos em Oferta,285
2021/2 Trimestre,Almada,Fogos em Oferta,1123
2021/2 Trimestre,Almada,Valor de Oferta / m2,2297
2021/2 Trimestre,Barreiro,Fogos em Oferta,408
2021/2 Trimestre,Barreiro,Valor de Oferta / m2,1500
2021/2 Trimestre,Moita,Fogos em Oferta,216
2021/2 Trimestre,Moita,Valor de Oferta / m2,1340
2021/2 Trimestre,Montijo,Fogos em Oferta,471
2021/2 Trimestre,Montijo,Valor de Oferta / m2,2109
2021/2 Trimestre,Palmela,Fogos em Oferta,354
2021/2 Trimestre,Palmela,Valor de Oferta / m2,1767
2021/2 Trimestre,Seixal,Fogos em Oferta,1147
2021/2 Trimestre,Seixal,Valor de Oferta / m2,1946
2021/2 Trimestre,Sesimbra,Fogos em Oferta,456
2021/2 Trimestre,Sesimbra,Valor de Oferta / m2,3284
2021/2 Trimestre,Setúbal,Fogos em Oferta,759
2021/2 Trimestre,Setúbal,Valor de Oferta / m2,1826
2021/3 Trimestre,Espinho,Fogos em Oferta,58
2021/3 Trimestre,Espinho,Valor de Oferta / m2,2274
2021/3 Trimestre,Cascais,Fogos em Oferta,2802
2021/3 Trimestre,Cascais,Valor de Oferta / m2,5192
2021/3 Trimestre,Lisboa,Valor de Oferta / m2,6063
2021/3 Trimestre,Lisboa,Fogos em Oferta,11490
2021/3 Trimestre,Loures,Fogos em Oferta,961
2021/3 Trimestre,Loures,Valor de Oferta / m2,2501
2021/3 Trimestre,Mafra,Fogos em Oferta,485
2021/3 Trimestre,Mafra,Valor de Oferta / m2,2436
2021/3 Trimestre,Oeiras,Valor de Oferta / m2,3889
2021/3 Trimestre,Oeiras,Fogos em Oferta,1774
2021/3 Trimestre,Sintra,Fogos em Oferta,2648
2021/3 Trimestre,Sintra,Valor de Oferta / m2,2293
2021/3 Trimestre,Vila Franca de Xira,Fogos em Oferta,774
2021/3 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1841
2021/3 Trimestre,Amadora,Fogos em Oferta,1284
2021/3 Trimestre,Amadora,Valor de Oferta / m2,2296
2021/3 Trimestre,Odivelas,Valor de Oferta / m2,2495
2021/3 Trimestre,Odivelas,Fogos em Oferta,762
2021/3 Trimestre,Gondomar,Fogos em Oferta,641
2021/3 Trimestre,Gondomar,Valor de Oferta / m2,1486
2021/3 Trimestre,Maia,Fogos em Oferta,459
2021/3 Trimestre,Maia,Valor de Oferta / m2,1722
2021/3 Trimestre,Matosinhos,Valor de Oferta / m2,2775
2021/3 Trimestre,Matosinhos,Fogos em Oferta,1361
2021/3 Trimestre,Porto,Fogos em Oferta,5992
2021/3 Trimestre,Porto,Valor de Oferta / m2,3669
2021/3 Trimestre,Póvoa de Varzim,Fogos em Oferta,212
2021/3 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,1936
2021/3 Trimestre,Valongo,Fogos em Oferta,345
2021/3 Trimestre,Valongo,Valor de Oferta / m2,1463
2021/3 Trimestre,Vila do Conde,Fogos em Oferta,151
2021/3 Trimestre,Vila do Conde,Valor de Oferta / m2,1943
2021/3 Trimestre,Vila Nova de Gaia,Fogos em Oferta,1961
2021/3 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,2553
2021/3 Trimestre,Alcochete,Fogos em Oferta,283
2021/3 Trimestre,Alcochete,Valor de Oferta / m2,3227
2021/3 Trimestre,Almada,Valor de Oferta / m2,2361
2021/3 Trimestre,Almada,Fogos em Oferta,1051
2021/3 Trimestre,Barreiro,Valor de Oferta / m2,1557
2021/3 Trimestre,Barreiro,Fogos em Oferta,360
2021/3 Trimestre,Moita,Valor de Oferta / m2,1354
2021/3 Trimestre,Moita,Fogos em Oferta,201
2021/3 Trimestre,Montijo,Valor de Oferta / m2,2146
2021/3 Trimestre,Montijo,Fogos em Oferta,526
2021/3 Trimestre,Palmela,Fogos em Oferta,382
2021/3 Trimestre,Palmela,Valor de Oferta / m2,1840
2021/3 Trimestre,Seixal,Fogos em Oferta,1115
2021/3 Trimestre,Seixal,Valor de Oferta / m2,2031
2021/3 Trimestre,Sesimbra,Fogos em Oferta,441
2021/3 Trimestre,Sesimbra,Valor de Oferta / m2,3482
2021/3 Trimestre,Setúbal,Fogos em Oferta,726
2021/3 Trimestre,Setúbal,Valor de Oferta / m2,1888
2021/4 Trimestre,Espinho,Valor de Oferta / m2,1975
2021/4 Trimestre,Espinho,Fogos em Oferta,36
2021/4 Trimestre,Cascais,Fogos em Oferta,2402
2021/4 Trimestre,Cascais,Valor de Oferta / m2,5267
2021/4 Trimestre,Lisboa,Fogos em Oferta,10751
2021/4 Trimestre,Lisboa,Valor de Oferta / m2,6116
2021/4 Trimestre,Loures,Fogos em Oferta,1023
2021/4 Trimestre,Loures,Valor de Oferta / m2,2700
2021/4 Trimestre,Mafra,Valor de Oferta / m2,2531
2021/4 Trimestre,Mafra,Fogos em Oferta,443
2021/4 Trimestre,Oeiras,Valor de Oferta / m2,3926
2021/4 Trimestre,Oeiras,Fogos em Oferta,1564
2021/4 Trimestre,Sintra,Fogos em Oferta,2699
2021/4 Trimestre,Sintra,Valor de Oferta / m2,2419
2021/4 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1853
2021/4 Trimestre,Vila Franca de Xira,Fogos em Oferta,823
2021/4 Trimestre,Amadora,Valor de Oferta / m2,2342
2021/4 Trimestre,Amadora,Fogos em Oferta,1216
2021/4 Trimestre,Odivelas,Fogos em Oferta,686
2021/4 Trimestre,Odivelas,Valor de Oferta / m2,2520
2021/4 Trimestre,Gondomar,Fogos em Oferta,599
2021/4 Trimestre,Gondomar,Valor de Oferta / m2,1520
2021/4 Trimestre,Maia,Valor de Oferta / m2,1712
2021/4 Trimestre,Maia,Fogos em Oferta,403
2021/4 Trimestre,Matosinhos,Valor de Oferta / m2,2825
2021/4 Trimestre,Matosinhos,Fogos em Oferta,1042
2021/4 Trimestre,Porto,Valor de Oferta / m2,3733
2021/4 Trimestre,Porto,Fogos em Oferta,4518
2021/4 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,2072
2021/4 Trimestre,Póvoa de Varzim,Fogos em Oferta,188
2021/4 Trimestre,Valongo,Valor de Oferta / m2,1572
2021/4 Trimestre,Valongo,Fogos em Oferta,335
2021/4 Trimestre,Vila do Conde,Valor de Oferta / m2,1804
2021/4 Trimestre,Vila do Conde,Fogos em Oferta,161
2021/4 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,2646
2021/4 Trimestre,Vila Nova de Gaia,Fogos em Oferta,1755
2021/4 Trimestre,Alcochete,Fogos em Oferta,292
2021/4 Trimestre,Alcochete,Valor de Oferta / m2,3413
2021/4 Trimestre,Almada,Valor de Oferta / m2,2387
2021/4 Trimestre,Almada,Fogos em Oferta,953
2021/4 Trimestre,Barreiro,Valor de Oferta / m2,1594
2021/4 Trimestre,Barreiro,Fogos em Oferta,354
2021/4 Trimestre,Moita,Valor de Oferta / m2,1377
2021/4 Trimestre,Moita,Fogos em Oferta,208
2021/4 Trimestre,Montijo,Fogos em Oferta,528
2021/4 Trimestre,Montijo,Valor de Oferta / m2,2091
2021/4 Trimestre,Palmela,Fogos em Oferta,358
2021/4 Trimestre,Palmela,Valor de Oferta / m2,1862
2021/4 Trimestre,Seixal,Valor de Oferta / m2,2052
2021/4 Trimestre,Seixal,Fogos em Oferta,1019
2021/4 Trimestre,Sesimbra,Fogos em Oferta,450
2021/4 Trimestre,Sesimbra,Valor de Oferta / m2,3489
2021/4 Trimestre,Setúbal,Valor de Oferta / m2,1980
2021/4 Trimestre,Setúbal,Fogos em Oferta,682
2022/1 Trimestre,Espinho,Fogos em Oferta,38
2022/1 Trimestre,Espinho,Valor de Oferta / m2,2052
2022/1 Trimestre,Cascais,Fogos em Oferta,2292
2022/1 Trimestre,Cascais,Valor de Oferta / m2,5377
2022/1 Trimestre,Lisboa,Valor de Oferta / m2,6221
2022/1 Trimestre,Lisboa,Fogos em Oferta,10274
2022/1 Trimestre,Loures,Valor de Oferta / m2,2771
2022/1 Trimestre,Loures,Fogos em Oferta,943
2022/1 Trimestre,Mafra,Fogos em Oferta,385
2022/1 Trimestre,Mafra,Valor de Oferta / m2,2631
2022/1 Trimestre,Oeiras,Fogos em Oferta,1663
2022/1 Trimestre,Oeiras,Valor de Oferta / m2,4013
2022/1 Trimestre,Sintra,Fogos em Oferta,2513
2022/1 Trimestre,Sintra,Valor de Oferta / m2,2587
2022/1 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,1929
2022/1 Trimestre,Vila Franca de Xira,Fogos em Oferta,774
2022/1 Trimestre,Amadora,Fogos em Oferta,1032
2022/1 Trimestre,Amadora,Valor de Oferta / m2,2434
2022/1 Trimestre,Odivelas,Valor de Oferta / m2,2747
2022/1 Trimestre,Odivelas,Fogos em Oferta,653
2022/1 Trimestre,Gondomar,Fogos em Oferta,631
2022/1 Trimestre,Gondomar,Valor de Oferta / m2,1624
2022/1 Trimestre,Maia,Fogos em Oferta,442
2022/1 Trimestre,Maia,Valor de Oferta / m2,1864
2022/1 Trimestre,Matosinhos,Fogos em Oferta,1193
2022/1 Trimestre,Matosinhos,Valor de Oferta / m2,3041
2022/1 Trimestre,Porto,Valor de Oferta / m2,3888
2022/1 Trimestre,Porto,Fogos em Oferta,5016
2022/1 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,2242
2022/1 Trimestre,Póvoa de Varzim,Fogos em Oferta,201
2022/1 Trimestre,Valongo,Valor de Oferta / m2,1686
2022/1 Trimestre,Valongo,Fogos em Oferta,338
2022/1 Trimestre,Vila do Conde,Valor de Oferta / m2,2036
2022/1 Trimestre,Vila do Conde,Fogos em Oferta,165
2022/1 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,2710
2022/1 Trimestre,Vila Nova de Gaia,Fogos em Oferta,1867
2022/1 Trimestre,Alcochete,Fogos em Oferta,286
2022/1 Trimestre,Alcochete,Valor de Oferta / m2,3464
2022/1 Trimestre,Almada,Fogos em Oferta,914
2022/1 Trimestre,Almada,Valor de Oferta / m2,2500
2022/1 Trimestre,Barreiro,Fogos em Oferta,377
2022/1 Trimestre,Barreiro,Valor de Oferta / m2,1965
2022/1 Trimestre,Moita,Fogos em Oferta,194
2022/1 Trimestre,Moita,Valor de Oferta / m2,1475
2022/1 Trimestre,Montijo,Fogos em Oferta,520
2022/1 Trimestre,Montijo,Valor de Oferta / m2,2093
2022/1 Trimestre,Palmela,Valor de Oferta / m2,1964
2022/1 Trimestre,Palmela,Fogos em Oferta,416
2022/1 Trimestre,Seixal,Valor de Oferta / m2,2266
2022/1 Trimestre,Seixal,Fogos em Oferta,1022
2022/1 Trimestre,Sesimbra,Valor de Oferta / m2,3519
2022/1 Trimestre,Sesimbra,Fogos em Oferta,438
2022/1 Trimestre,Setúbal,Valor de Oferta / m2,1993
2022/1 Trimestre,Setúbal,Fogos em Oferta,689
2022/2 Trimestre,Espinho,Valor de Oferta / m2,2323
2022/2 Trimestre,Espinho,Fogos em Oferta,46
2022/2 Trimestre,Cascais,Fogos em Oferta,2203
2022/2 Trimestre,Cascais,Valor de Oferta / m2,5507
2022/2 Trimestre,Lisboa,Fogos em Oferta,10059
2022/2 Trimestre,Lisboa,Valor de Oferta / m2,6400
2022/2 Trimestre,Loures,Fogos em Oferta,1021
2022/2 Trimestre,Loures,Valor de Oferta / m2,2849
2022/2 Trimestre,Mafra,Fogos em Oferta,381
2022/2 Trimestre,Mafra,Valor de Oferta / m2,2802
2022/2 Trimestre,Oeiras,Fogos em Oferta,1473
2022/2 Trimestre,Oeiras,Valor de Oferta / m2,4297
2022/2 Trimestre,Sintra,Fogos em Oferta,2344
2022/2 Trimestre,Sintra,Valor de Oferta / m2,2688
2022/2 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,2019
2022/2 Trimestre,Vila Franca de Xira,Fogos em Oferta,695
2022/2 Trimestre,Amadora,Valor de Oferta / m2,2507
2022/2 Trimestre,Amadora,Fogos em Oferta,913
2022/2 Trimestre,Odivelas,Valor de Oferta / m2,2796
2022/2 Trimestre,Odivelas,Fogos em Oferta,599
2022/2 Trimestre,Gondomar,Fogos em Oferta,577
2022/2 Trimestre,Gondomar,Valor de Oferta / m2,1725
2022/2 Trimestre,Maia,Fogos em Oferta,527
2022/2 Trimestre,Maia,Valor de Oferta / m2,1971
2022/2 Trimestre,Matosinhos,Fogos em Oferta,1044
2022/2 Trimestre,Matosinhos,Valor de Oferta / m2,3168
2022/2 Trimestre,Porto,Fogos em Oferta,4735
2022/2 Trimestre,Porto,Valor de Oferta / m2,4044
2022/2 Trimestre,Póvoa de Varzim,Fogos em Oferta,188
2022/2 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,2184
2022/2 Trimestre,Valongo,Fogos em Oferta,341
2022/2 Trimestre,Valongo,Valor de Oferta / m2,1680
2022/2 Trimestre,Vila do Conde,Fogos em Oferta,190
2022/2 Trimestre,Vila do Conde,Valor de Oferta / m2,2049
2022/2 Trimestre,Vila Nova de Gaia,Fogos em Oferta,1895
2022/2 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,2908
2022/2 Trimestre,Alcochete,Valor de Oferta / m2,3516
2022/2 Trimestre,Alcochete,Fogos em Oferta,293
2022/2 Trimestre,Almada,Fogos em Oferta,920
2022/2 Trimestre,Almada,Valor de Oferta / m2,2658
2022/2 Trimestre,Barreiro,Valor de Oferta / m2,2071
2022/2 Trimestre,Barreiro,Fogos em Oferta,358
2022/2 Trimestre,Moita,Fogos em Oferta,204
2022/2 Trimestre,Moita,Valor de Oferta / m2,1532
2022/2 Trimestre,Montijo,Valor de Oferta / m2,2157
2022/2 Trimestre,Montijo,Fogos em Oferta,484
2022/2 Trimestre,Palmela,Valor de Oferta / m2,2073
2022/2 Trimestre,Palmela,Fogos em Oferta,399
2022/2 Trimestre,Seixal,Valor de Oferta / m2,2365
2022/2 Trimestre,Seixal,Fogos em Oferta,1008
2022/2 Trimestre,Sesimbra,Valor de Oferta / m2,3728
2022/2 Trimestre,Sesimbra,Fogos em Oferta,476
2022/2 Trimestre,Setúbal,Fogos em Oferta,664
2022/2 Trimestre,Setúbal,Valor de Oferta / m2,2147
2022/3 Trimestre,Espinho,Valor de Oferta / m2,2223
2022/3 Trimestre,Espinho,Fogos em Oferta,40
2022/3 Trimestre,Cascais,Valor de Oferta / m2,5736
2022/3 Trimestre,Cascais,Fogos em Oferta,2198
2022/3 Trimestre,Lisboa,Valor de Oferta / m2,6245
2022/3 Trimestre,Lisboa,Fogos em Oferta,9192
2022/3 Trimestre,Loures,Valor de Oferta / m2,2870
2022/3 Trimestre,Loures,Fogos em Oferta,1009
2022/3 Trimestre,Mafra,Valor de Oferta / m2,2878
2022/3 Trimestre,Mafra,Fogos em Oferta,441
2022/3 Trimestre,Oeiras,Valor de Oferta / m2,4436
2022/3 Trimestre,Oeiras,Fogos em Oferta,1497
2022/3 Trimestre,Sintra,Valor de Oferta / m2,2692
2022/3 Trimestre,Sintra,Fogos em Oferta,2237
2022/3 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,2103
2022/3 Trimestre,Vila Franca de Xira,Fogos em Oferta,712
2022/3 Trimestre,Amadora,Valor de Oferta / m2,2599
2022/3 Trimestre,Amadora,Fogos em Oferta,852
2022/3 Trimestre,Odivelas,Valor de Oferta / m2,2791
2022/3 Trimestre,Odivelas,Fogos em Oferta,609
2022/3 Trimestre,Gondomar,Valor de Oferta / m2,1762
2022/3 Trimestre,Gondomar,Fogos em Oferta,608
2022/3 Trimestre,Maia,Fogos em Oferta,604
2022/3 Trimestre,Maia,Valor de Oferta / m2,2050
2022/3 Trimestre,Matosinhos,Fogos em Oferta,1290
2022/3 Trimestre,Matosinhos,Valor de Oferta / m2,3353
2022/3 Trimestre,Porto,Fogos em Oferta,3990
2022/3 Trimestre,Porto,Valor de Oferta / m2,4136
2022/3 Trimestre,Póvoa de Varzim,Fogos em Oferta,150
2022/3 Trimestre,Póvoa de Varzim,Valor de Oferta / m2,2218
2022/3 Trimestre,Valongo,Fogos em Oferta,331
2022/3 Trimestre,Valongo,Valor de Oferta / m2,1708
2022/3 Trimestre,Vila do Conde,Fogos em Oferta,195
2022/3 Trimestre,Vila do Conde,Valor de Oferta / m2,2402
2022/3 Trimestre,Vila Nova de Gaia,Fogos em Oferta,1837
2022/3 Trimestre,Vila Nova de Gaia,Valor de Oferta / m2,2789
2022/3 Trimestre,Alcochete,Fogos em Oferta,236
2022/3 Trimestre,Alcochete,Valor de Oferta / m2,3268
2022/3 Trimestre,Almada,Fogos em Oferta,947
2022/3 Trimestre,Almada,Valor de Oferta / m2,2817
2022/3 Trimestre,Barreiro,Fogos em Oferta,405
2022/3 Trimestre,Barreiro,Valor de Oferta / m2,2069
2022/3 Trimestre,Moita,Fogos em Oferta,198
2022/3 Trimestre,Moita,Valor de Oferta / m2,1587
2022/3 Trimestre,Montijo,Fogos em Oferta,479
2022/3 Trimestre,Montijo,Valor de Oferta / m2,2222
2022/3 Trimestre,Palmela,Fogos em Oferta,425
2022/3 Trimestre,Palmela,Valor de Oferta / m2,2223
2022/3 Trimestre,Seixal,Fogos em Oferta,999
2022/3 Trimestre,Seixal,Valor de Oferta / m2,2345
2022/3 Trimestre,Sesimbra,Fogos em Oferta,428
2022/3 Trimestre,Sesimbra,Valor de Oferta / m2,3459
2022/3 Trimestre,Setúbal,Fogos em Oferta,746
2022/3 Trimestre,Setúbal,Valor de Oferta / m2,2313
2022/4 Trimestre,Amadora,Fogos em Oferta,832
2022/4 Trimestre,Odivelas,Fogos em Oferta,683
2022/4 Trimestre,Valongo,Valor de Oferta / m2,1791
2022/4 Trimestre,Vila do Conde,Valor de Oferta / m2,2258
2022/4 Trimestre,Moita,Fogos em Oferta,247
2022/4 Trimestre,Palmela,Fogos em Oferta,464
2022/4 Trimestre,Palmela,Valor de Oferta / m2,2335
2022/4 Trimestre,Sesimbra,Fogos em Oferta,520
2022/4 Trimestre,Setúbal,Fogos em Oferta,869
2022/4 Trimestre,Setúbal,Valor de Oferta / m2,2448
2022/4 Trimestre,Espinho,Fogos em Oferta,57
2022/4 Trimestre,Espinho,Valor de Oferta / m2,2669
2022/4 Trimestre,Cascais,Valor de Oferta / m2,6076
2022/4 Trimestre,Cascais,Fogos em Oferta,2554
2022/4 Trimestre,Lisboa,Valor de Oferta / m2,6578
2022/4 Trimestre,Lisboa,Fogos em Oferta,10755
2022/4 Trimestre,Loures,Valor de Oferta / m2,3000
2022/4 Trimestre,Loures,Fogos em Oferta,1034
2022/4 Trimestre,Mafra,Valor de Oferta / m2,3076
2022/4 Trimestre,Mafra,Fogos em Oferta,584
2022/4 Trimestre,Oeiras,Fogos em Oferta,2234
2022/4 Trimestre,Oeiras,Valor de Oferta / m2,4856
2022/4 Trimestre,Sintra,Valor de Oferta / m2,2761
2022/4 Trimestre,Sintra,Fogos em Oferta,2330
2022/4 Trimestre,Vila Franca de Xira,Valor de Oferta / m2,2169
2022/4 Trimestre,Vila Franca de Xira,Fogos em Oferta,752
2022/4 Trimestre,Amadora,Valor de Oferta / m2,2688
